BHK,Size,Area Locality,Bathroom,Floor_num,Total_floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2,1000,9.820648339629336,2,2.0,3.0,1,0,0,0,0,0,0,1,0,0,0
3,713,9.956923282935682,3,1.0,1.0,1,0,0,1,0,0,0,0,0,1,0
1,600,9.880859484730658,1,0.0,3.0,0,1,1,0,0,0,0,1,0,1,0
3,1903,9.855359009405374,3,6.0,11.0,0,1,1,0,0,0,0,1,0,1,0
2,540,9.761240186446884,1,1.0,4.0,0,1,0,1,0,0,0,0,1,1,0
2,500,9.688460148555688,1,2.0,3.0,0,1,1,0,0,0,0,0,1,1,0
3,1000,9.970631289762181,3,9.0,15.0,1,0,0,0,0,0,1,0,0,1,0
3,1073,10.02848774944057,3,8.0,20.0,1,0,0,0,0,0,1,1,0,1,0
1,400,9.694786116615093,1,4.0,5.0,0,1,0,0,0,0,0,1,0,1,0
2,850,9.875985780157999,2,2.0,4.0,1,0,0,1,0,0,0,0,1,1,0
2,900,9.890462467837805,2,4.0,4.0,1,0,0,1,0,0,0,0,0,1,0
1,400,10.006790082915375,1,2.0,2.0,1,0,0,0,0,0,0,1,0,1,0
2,751,9.988853917941453,2,16.0,20.0,1,0,0,0,0,0,1,1,0,1,0
3,1550,9.995025138722616,3,2.0,5.0,1,0,0,0,0,0,0,1,0,1,0
2,1200,9.880449569681938,2,3.0,4.0,0,1,0,0,1,0,0,0,1,0,1
1,300,9.87753427116593,1,0.0,1.0,1,0,0,0,0,1,0,1,0,1,0
2,1200,9.766735649722522,2,2.0,3.0,0,1,0,0,1,0,0,0,1,0,0
1,520,9.997709057267619,1,1.0,3.0,0,1,1,0,0,0,0,1,0,1,0
1,450,9.671068873171329,1,2.0,4.0,1,0,0,0,0,1,0,1,0,1,0
2,450,9.740097392256887,1,1.0,2.0,1,0,1,0,0,0,0,0,1,1,0
3,1200,9.869273271820244,2,2.0,4.0,1,0,0,1,0,0,0,1,0,0,0
2,750,9.851418003682703,2,2.0,3.0,1,0,0,0,0,0,0,1,0,1,0
3,1500,9.901274670580026,3,5.0,5.0,1,0,0,0,1,0,0,1,0,1,0
1,380,9.945864724343112,1,3.0,4.0,1,0,0,0,0,0,1,1,0,1,0
3,890,10.079009358188076,2,20.0,27.0,1,0,0,0,0,0,1,0,0,0,1
3,150,9.89861359929606,2,2.0,4.0,1,0,0,1,0,0,0,1,0,0,0
1,500,9.839430622734882,1,0.0,4.0,0,1,0,0,0,0,0,0,1,1,0
1,300,9.842978187626933,1,0.0,3.0,0,1,0,0,0,0,0,0,1,1,0
2,130,9.784959597769017,2,2.0,3.0,0,1,0,0,1,0,0,0,1,1,0
4,1528,10.23041924860899,4,65.0,76.0,1,0,0,0,0,0,1,0,1,0,1
2,650,10.088652053038432,2,10.0,18.0,1,0,0,0,0,0,1,1,0,1,0
2,1200,9.824246382148068,2,3.0,10.0,1,0,0,0,0,0,0,1,0,1,0
3,1400,9.999707104160528,2,4.0,6.0,1,0,0,0,1,0,0,1,0,1,0
2,1000,9.908582873502302,2,0.0,1.0,0,1,1,0,0,0,0,1,0,1,0
2,1100,9.71757913566195,2,0.0,2.0,1,0,0,0,1,0,0,0,1,1,0
1,450,10.282238596343088,1,4.0,7.0,0,1,0,0,0,0,1,0,1,1,0
2,1800,9.896704073558167,2,0.0,2.0,0,1,0,1,0,0,0,1,0,0,0
6,4500,10.031781769110715,6,1.0,2.0,0,1,0,0,1,0,0,1,0,1,0
3,1800,9.90723045014874,3,2.0,4.0,1,0,0,1,0,0,0,1,0,1,0
3,1600,9.959198075722163,3,8.0,10.0,1,0,0,0,1,0,0,1,0,0,1
2,780,9.729717740216032,2,1.0,2.0,0,1,1,0,0,0,0,1,0,1,0
2,800,9.699051651043984,1,0.0,2.0,1,0,0,0,0,1,0,0,1,0,0
2,1380,9.941599073264484,2,2.0,9.0,1,0,0,0,0,0,0,1,0,1,0
3,1750,9.851418003682703,3,0.0,3.0,0,1,0,0,0,1,0,1,0,1,0
3,1800,9.826825720382221,3,7.0,10.0,1,0,0,0,1,0,0,1,0,1,0
1,100,9.697131955207361,1,-1.0,4.0,1,0,0,0,1,0,0,0,1,1,0
2,750,9.941599073264484,2,1.0,4.0,1,0,0,1,0,0,0,0,1,1,0
3,1000,9.624909471439025,1,1.0,2.0,0,1,0,0,0,0,0,1,0,1,0
1,508,9.941599073264484,2,16.0,18.0,1,0,0,0,0,0,1,1,0,1,0
2,950,9.784959597769017,2,1.0,2.0,0,1,1,0,0,0,0,1,0,0,1
3,1065,9.851418003682703,3,4.0,5.0,0,1,1,0,0,0,0,1,0,1,0
1,550,9.79991881700324,1,4.0,6.0,0,1,0,0,1,0,0,0,0,1,0
2,1030,9.925586805712525,2,2.0,4.0,0,1,1,0,0,0,0,1,0,1,0
1,450,9.706465389757795,1,0.0,4.0,1,0,0,0,0,0,0,1,0,0,0
2,810,9.760139587032823,1,0.0,1.0,1,0,1,0,0,0,0,0,1,0,0
2,1650,9.738431128410156,1,0.0,3.0,0,1,0,0,1,0,0,1,0,1,0
2,1300,9.80006765695364,2,2.0,3.0,0,1,0,0,1,0,0,1,0,1,0
1,562,9.671588074523719,1,3.0,4.0,0,1,0,0,1,0,0,0,1,1,0
1,350,9.743179436129822,1,4.0,4.0,1,0,0,1,0,0,0,1,0,0,0
3,1965,9.959198075722163,3,10.0,14.0,0,1,0,0,1,0,0,1,0,1,0
4,1649,10.190814922159367,3,18.0,29.0,1,0,0,0,0,0,1,1,0,0,1
2,600,9.711409526454766,1,0.0,2.0,0,1,0,0,0,1,0,0,1,1,0
1,550,9.699490041233883,1,4.0,5.0,0,1,0,0,0,0,0,1,0,0,0
1,600,9.812773856645698,1,0.0,2.0,0,1,1,0,0,0,0,0,1,1,0
2,1300,9.784959597769017,2,1.0,2.0,1,0,0,0,1,0,0,1,0,0,0
1,435,9.740341751667698,1,2.0,5.0,1,0,0,0,0,0,0,1,0,1,0
3,1200,9.861421672935846,3,1.0,3.0,1,0,1,0,0,0,0,1,0,0,0
2,1065,9.849039549425175,2,2.0,5.0,1,0,0,0,0,0,0,1,0,1,0
2,1100,9.851418003682703,2,1.0,5.0,1,0,0,0,0,0,0,1,0,0,0
1,550,9.814126231446245,1,0.0,2.0,0,1,0,0,0,0,0,1,0,1,0
2,1000,9.728510666264418,1,0.0,3.0,0,1,0,0,0,1,0,0,1,1,0
1,850,9.663020019409498,2,3.0,3.0,0,1,0,0,1,0,0,0,1,1,0
2,840,9.748623372040772,1,1.0,3.0,0,1,0,0,0,0,0,1,0,1,0
2,600,9.833123088461443,2,7.0,23.0,1,0,0,0,0,0,1,0,1,0,0
2,994,10.047106159481729,2,2.0,2.0,1,0,0,0,0,0,1,1,0,1,0
4,3500,10.201325722571386,4,1.0,4.0,1,0,1,0,0,0,0,1,0,1,0
1,400,9.708671178128451,1,1.0,3.0,0,1,0,0,0,0,0,0,1,1,0
2,980,9.8816898240081,2,17.0,19.0,0,1,0,0,0,0,0,0,0,1,0
2,700,9.761240186446884,1,0.0,1.0,0,1,0,1,0,0,0,0,1,0,0
2,1500,9.759265985031373,2,1.0,2.0,0,1,0,0,1,0,0,1,0,1,0
2,1000,9.740097392256887,1,0.0,1.0,1,0,0,0,0,1,0,0,1,1,0
1,300,9.761240186446884,1,2.0,3.0,0,1,0,0,0,0,0,0,1,1,0
2,950,9.71900235545306,2,2.0,3.0,1,0,0,0,0,0,0,1,0,1,0
1,600,9.688902238662699,1,2.0,2.0,1,0,0,0,0,0,0,1,0,1,0
1,320,9.8050143587528,1,1.0,2.0,1,0,0,0,0,1,0,0,0,0,0
1,475,9.912567019394144,2,4.0,4.0,1,0,0,0,0,0,1,1,0,0,1
2,1000,9.853003160115085,2,2.0,2.0,1,0,0,0,0,0,0,1,0,1,0
2,1300,9.757265117942701,2,2.0,4.0,0,1,0,0,1,0,0,0,1,1,0
3,1200,10.111040499517634,3,60.0,66.0,1,0,0,0,0,0,1,1,0,1,0
2,700,9.779422702634893,1,0.0,2.0,0,1,0,0,0,0,0,1,0,1,0
1,700,9.851418003682703,1,1.0,2.0,0,1,0,0,0,1,0,1,0,1,0
1,460,9.90285915746876,1,2.0,8.0,0,1,0,0,0,0,1,0,1,1,0
2,680,9.690940050050948,2,0.0,2.0,1,0,0,0,0,1,0,0,1,1,0
3,1550,9.954104229610078,3,22.0,24.0,1,0,0,0,0,0,1,1,0,1,0
3,2000,9.851418003682703,3,1.0,3.0,1,0,0,0,1,0,0,1,0,1,0
4,3800,10.194775686006636,5,1.0,4.0,1,0,0,1,0,0,0,1,0,1,0
3,1400,10.104591828505601,3,11.0,13.0,1,0,0,0,0,0,1,1,0,0,1
3,1400,10.031781769110715,3,1.0,2.0,1,0,0,0,0,0,1,0,0,1,0
3,300,10.071878044423068,3,1.0,3.0,1,0,0,1,0,0,0,0,0,0,0
2,850,9.754567178880238,2,2.0,3.0,0,1,0,0,1,0,0,0,1,1,0
3,1300,9.912697814897058,3,19.0,19.0,0,1,1,0,0,0,0,0,0,1,0
2,600,9.732210571767421,1,0.0,1.0,0,1,0,0,0,0,0,1,0,1,0
4,2608,9.89048023363354,3,1.0,4.0,1,0,0,0,0,0,0,1,0,0,0
3,450,9.9381550156367,3,0.0,3.0,1,0,1,0,0,0,0,1,0,0,0
3,970,10.02338486901019,2,1.0,3.0,1,0,0,0,0,0,1,0,0,1,0
2,84,9.884269020462796,2,0.0,4.0,1,0,0,1,0,0,0,1,0,0,0
1,550,9.90417028192186,1,2.0,4.0,0,1,0,0,0,0,1,1,0,1,0
2,1000,9.669114026532446,2,1.0,3.0,0,1,0,0,0,1,0,0,1,1,0
1,350,9.844753172530305,1,3.0,3.0,0,1,0,0,0,0,0,1,0,1,0
3,1800,9.929645453566481,3,4.0,4.0,1,0,0,1,0,0,0,1,0,0,0
2,750,9.991002438475592,2,2.0,9.0,1,0,0,0,0,0,1,1,0,1,0
1,500,9.834614296888434,1,0.0,3.0,0,1,0,0,0,0,0,1,0,1,0
2,1200,10.182775670079199,2,2.0,3.0,1,0,0,1,0,0,0,0,0,0,0
1,550,9.699490041233883,1,2.0,3.0,1,0,0,0,0,0,0,1,0,1,0
2,60,9.711408881861797,1,3.0,4.0,0,1,0,1,0,0,0,1,0,1,0
2,400,9.714839329047969,1,0.0,2.0,1,0,0,0,0,1,0,0,1,1,0
4,1545,10.18003071942034,5,65.0,78.0,1,0,0,0,0,0,1,1,0,0,1
2,500,9.853493263388643,1,2.0,4.0,0,1,0,0,0,0,0,0,1,1,0
2,800,9.809722876992392,1,1.0,2.0,0,1,0,0,0,1,0,0,1,1,0
3,1500,9.858882614425543,2,0.0,2.0,0,1,0,0,0,1,0,0,1,1,0
2,600,9.761240186446884,2,4.0,5.0,0,1,0,0,0,0,0,0,0,1,0
1,400,9.571312065259516,1,0.0,2.0,1,0,0,0,0,1,0,1,0,1,0
3,1200,9.851418003682703,2,1.0,2.0,1,0,1,0,0,0,0,0,1,1,0
2,600,9.613733167377603,2,0.0,1.0,0,1,0,0,0,1,0,0,1,1,0
3,920,9.997135792765468,3,4.0,13.0,1,0,0,0,0,0,1,0,1,0,1
1,485,9.965320110756211,2,8.0,17.0,1,0,0,0,0,0,1,0,0,1,0
3,3000,10.211077036938322,4,1.0,5.0,0,1,0,1,0,0,0,1,0,1,0
1,160,9.69229156704894,1,0.0,1.0,0,1,0,0,0,1,0,0,1,1,0
2,1000,10.118051230625849,2,7.0,8.0,1,0,0,0,0,0,1,0,0,1,0
2,900,9.863818074394375,2,4.0,5.0,0,1,0,1,0,0,0,1,0,1,0
2,650,9.74753333599368,1,2.0,3.0,1,0,0,0,0,1,0,0,1,1,0
3,1710,9.796239290168794,3,15.0,29.0,0,1,1,0,0,0,0,1,0,1,0
3,1379,10.084535673621101,3,17.0,27.0,1,0,0,0,0,0,1,0,1,1,0
3,1710,10.19004396451744,3,25.0,48.0,1,0,0,0,0,0,1,0,0,1,0
3,70,9.77653488794817,2,0.0,4.0,0,1,0,1,0,0,0,1,0,1,0
2,1200,9.830274061664127,2,2.0,2.0,1,0,1,0,0,0,0,0,1,1,0
3,1360,9.808911594101273,2,5.0,9.0,0,1,0,0,0,0,0,1,0,1,0
2,1160,9.762681170252375,2,3.0,5.0,0,1,0,0,1,0,0,0,1,0,0
3,1350,9.8050143587528,3,2.0,5.0,0,1,0,0,1,0,0,1,0,1,0
3,1570,9.765656694684916,3,0.0,2.0,0,1,1,0,0,0,0,1,0,1,0
1,200,9.683467170099838,1,2.0,4.0,0,1,0,1,0,0,0,0,1,1,0
3,1400,9.855359009405374,3,28.0,31.0,1,0,1,0,0,0,0,1,0,1,0
3,2200,9.857765707739745,2,0.0,2.0,1,0,0,1,0,0,0,1,0,1,0
3,2925,10.211077036938322,3,1.0,4.0,0,1,0,1,0,0,0,1,0,1,0
3,1430,9.844649401284144,2,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,1080,9.601011589546072,2,1.0,4.0,0,1,0,0,0,0,0,0,0,1,0
2,1200,9.781737063209757,2,3.0,5.0,0,1,0,0,1,0,0,0,1,1,0
2,680,9.822386762921722,2,1.0,10.0,1,0,0,0,0,0,0,1,0,1,0
2,450,9.74753333599368,1,1.0,3.0,0,1,0,1,0,0,0,0,1,1,0
2,800,9.703571540726594,2,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0
3,1800,10.04418620322247,3,10.0,13.0,0,1,0,0,0,0,1,1,0,1,0
2,1050,9.778322238183843,2,1.0,3.0,0,1,1,0,0,0,0,1,0,1,0
2,1600,9.717280326989236,2,0.0,2.0,0,1,1,0,0,0,0,1,0,1,0
2,1200,9.953295269699067,2,4.0,4.0,1,0,0,0,0,0,0,1,0,1,0
1,600,9.74753333599368,1,1.0,3.0,0,1,0,0,1,0,0,1,0,1,0
1,450,9.782086063659213,1,0.0,5.0,1,0,0,1,0,0,0,0,0,1,0
1,400,9.805914505751527,1,1.0,5.0,0,1,0,0,0,0,0,0,1,1,0
1,550,9.671068873171329,1,1.0,1.0,1,0,1,0,0,0,0,0,1,1,0
2,1296,9.951105613383422,2,9.0,22.0,1,0,0,0,0,0,0,1,0,1,0
2,700,9.793402640528193,2,2.0,3.0,0,1,1,0,0,0,0,1,0,0,1
2,650,9.969323682181459,2,5.0,16.0,1,0,0,0,0,0,1,0,1,0,1
2,2200,9.911050565899838,2,1.0,1.0,1,0,0,1,0,0,0,1,0,0,1
2,1100,9.778286476093603,2,2.0,5.0,1,0,0,0,0,0,0,0,1,0,0
1,500,9.694786116615093,1,2.0,2.0,0,1,0,0,1,0,0,0,1,1,0
1,54,9.714839329047969,1,3.0,5.0,0,1,0,1,0,0,0,1,0,1,0
2,750,9.729717740216032,2,1.0,5.0,1,0,1,0,0,0,0,0,0,0,1
2,400,9.861837023289908,2,0.0,4.0,1,0,0,1,0,0,0,1,0,1,0
3,1450,10.02776632946756,3,2.0,4.0,1,0,0,1,0,0,0,1,0,1,0
2,1300,9.7524927767898,2,2.0,2.0,1,0,0,0,1,0,0,0,1,1,0
2,1150,10.025945152114721,2,1.0,4.0,0,1,0,0,1,0,0,0,1,1,0
4,2000,10.137289758834562,5,4.0,14.0,1,0,0,0,0,0,1,0,0,1,0
1,500,9.683467170099838,1,0.0,3.0,0,1,0,0,1,0,0,0,1,1,0
1,450,9.714839329047969,1,1.0,2.0,1,0,0,0,0,0,0,1,0,1,0
1,300,9.717578544770964,1,1.0,3.0,1,0,0,0,0,1,0,1,0,0,0
2,600,9.79166569424306,1,2.0,5.0,1,0,0,0,0,0,0,0,1,0,0
2,1110,9.8050143587528,2,2.0,5.0,1,0,0,0,1,0,0,1,0,1,0
2,854,10.063877143759187,2,15.0,20.0,1,0,0,0,0,0,1,1,0,1,0
1,500,9.70519868340429,1,2.0,2.0,0,1,0,0,1,0,0,1,0,1,0
2,1250,9.63948942721803,2,0.0,1.0,0,1,0,0,0,1,0,0,1,1,0
1,300,9.63948942721803,1,0.0,2.0,1,0,0,0,0,1,0,0,1,1,0
2,1300,9.847453352111947,2,2.0,5.0,0,1,0,0,1,0,0,0,1,1,0
3,1200,9.803061455102318,2,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0
2,1200,9.72617722291565,2,1.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,900,9.837710430519074,2,1.0,2.0,0,1,1,0,0,0,0,1,0,0,1
2,925,9.795372998386448,2,1.0,2.0,1,0,1,0,0,0,0,0,1,0,0
1,650,9.694786116615093,1,0.0,3.0,0,1,0,0,0,0,0,1,0,1,0
1,620,9.968002799439525,1,2.0,3.0,0,1,0,0,0,0,1,0,0,1,0
2,550,9.7900934609617,1,2.0,4.0,1,0,0,1,0,0,0,0,1,1,0
2,1300,9.654009933011416,2,1.0,1.0,0,1,0,0,0,1,0,0,1,1,0
1,506,9.706152339208037,1,1.0,2.0,0,1,1,0,0,0,0,0,1,1,0
2,850,9.754567178880238,1,1.0,2.0,1,0,0,0,0,0,0,1,0,0,0
1,444,9.880449569681938,2,7.0,17.0,1,0,0,0,0,0,1,0,1,1,0
1,450,9.92422225481934,2,5.0,12.0,1,0,0,0,0,0,1,0,0,1,0
1,500,9.638878296174212,1,1.0,2.0,0,1,0,0,0,0,0,0,1,0,1
1,600,10.02603642013734,1,0.0,4.0,0,1,0,0,1,0,0,0,1,1,0
3,1250,9.79991881700324,2,2.0,6.0,0,1,0,0,1,0,0,0,1,1,0
4,2500,9.842978187626933,4,1.0,2.0,0,1,0,0,0,0,0,1,0,0,1
1,300,9.671068873171329,1,1.0,3.0,0,1,0,0,0,1,0,0,1,1,0
2,1000,9.758825881111939,2,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,480,10.134665685610948,2,1.0,7.0,1,0,0,0,0,0,1,1,0,0,1
2,1145,9.912697814897058,2,4.0,4.0,0,1,1,0,0,0,0,1,0,0,0
3,2300,9.892997727021578,3,2.0,5.0,1,0,0,0,1,0,0,1,0,1,0
2,1350,9.762874221553261,2,3.0,5.0,0,1,0,0,1,0,0,1,0,1,0
2,550,9.926282632888089,2,1.0,4.0,1,0,0,1,0,0,0,1,0,0,0
2,1400,9.761240186446884,2,0.0,1.0,0,1,0,0,1,0,0,0,0,1,0
2,1120,9.831470456144867,2,2.0,4.0,0,1,1,0,0,0,0,1,0,1,0
3,1600,9.737592970330239,2,5.0,20.0,1,0,0,0,1,0,0,1,0,0,0
2,800,9.795490523482373,1,1.0,3.0,0,1,0,0,0,0,0,1,0,1,0
1,450,9.784959597769017,1,2.0,2.0,0,1,0,1,0,0,0,1,0,1,0
4,3500,10.094949824798189,6,1.0,3.0,1,0,0,1,0,0,0,1,0,0,0
1,225,9.93010591758195,2,18.0,24.0,1,0,0,0,0,0,1,0,1,0,0
1,415,9.753804987278313,1,3.0,3.0,1,0,0,0,0,0,0,1,0,1,0
2,800,10.052763879537371,2,14.0,18.0,1,0,0,0,0,0,1,1,0,0,1
2,750,10.054140687068248,2,7.0,10.0,1,0,0,0,0,0,1,0,0,0,0
2,985,9.973207728366146,2,7.0,15.0,1,0,0,0,0,0,1,0,1,1,0
1,505,10.067286966121234,1,4.0,12.0,1,0,0,0,0,0,1,1,0,1,0
4,2600,10.137931553381973,4,2.0,2.0,1,0,0,1,0,0,0,1,0,1,0
2,600,9.761240186446884,2,7.0,7.0,0,1,0,0,1,0,0,0,1,1,0
1,350,9.628252444692215,1,1.0,3.0,0,1,0,1,0,0,0,0,1,1,0
1,420,9.671068873171329,1,3.0,3.0,0,1,0,0,0,1,0,0,1,0,0
3,1834,9.92691551259201,3,15.0,30.0,0,1,0,0,1,0,0,1,0,1,0
2,1100,9.90963485423139,2,0.0,4.0,0,1,1,0,0,0,0,1,0,1,0
2,1000,9.816774156813151,2,0.0,4.0,1,0,0,0,0,0,0,1,0,0,1
2,1000,9.694786116615093,1,0.0,3.0,0,1,0,0,0,1,0,1,0,1,0
2,800,9.749127169629112,2,0.0,3.0,0,1,0,0,0,1,0,1,0,1,0
2,750,10.184884419007695,2,4.0,10.0,1,0,0,0,0,0,1,0,0,1,0
4,1454,10.12288880022464,4,7.0,14.0,1,0,0,0,0,0,1,0,1,1,0
1,600,9.566212854148315,1,0.0,2.0,1,0,0,0,0,1,0,0,1,1,0
1,300,10.002333918082071,1,4.0,6.0,0,1,0,0,0,0,1,1,0,1,0
3,1200,9.813990296482501,2,0.0,2.0,1,0,0,0,0,1,0,0,1,0,0
2,75,9.77653488794817,1,2.0,4.0,0,1,0,1,0,0,0,0,1,1,0
1,400,9.7463346003571,1,2.0,2.0,0,1,0,0,1,0,0,0,1,1,0
2,910,9.973207728366146,2,10.0,19.0,1,0,0,0,0,0,1,0,1,0,0
2,800,9.760564267812837,2,0.0,5.0,0,1,0,0,0,0,0,1,0,1,0
2,900,9.991002438475592,2,7.0,15.0,1,0,0,0,0,0,1,1,0,0,0
1,730,9.624909471439025,1,2.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,850,10.23026144700584,2,4.0,6.0,1,0,0,0,0,0,1,0,1,1,0
3,1450,10.100679386607489,2,0.0,4.0,1,0,0,1,0,0,0,0,0,0,0
2,805,10.140037521391557,3,48.0,68.0,1,0,0,0,0,0,1,1,0,1,0
2,1100,9.8050143587528,2,1.0,3.0,0,1,0,0,0,1,0,1,0,1,0
2,1050,9.997709057267619,2,9.0,12.0,1,0,1,0,0,0,0,1,0,0,1
2,650,9.680274414853798,2,0.0,1.0,0,1,0,0,0,1,0,0,1,0,1
3,1250,9.743179436129822,2,2.0,4.0,1,0,0,1,0,0,0,0,1,0,0
2,700,9.69229156704894,2,0.0,2.0,1,0,0,0,0,1,0,0,1,1,0
1,650,9.868373160946007,1,3.0,4.0,0,1,0,1,0,0,0,0,0,1,0
3,1190,10.137289758834562,3,5.0,12.0,1,0,0,0,0,0,1,1,0,1,0
2,1305,9.907636954872306,2,1.0,8.0,0,1,0,0,0,0,0,1,0,1,0
3,1500,10.036422253769135,3,1.0,9.0,1,0,0,0,0,0,0,1,0,1,0
2,770,9.970631289762181,2,4.0,14.0,1,0,0,0,0,0,1,0,1,1,0
2,532,9.740097392256887,1,1.0,2.0,1,0,0,0,0,0,0,0,1,0,0
2,1150,9.929276764384563,2,1.0,2.0,1,0,0,0,0,0,0,1,0,0,1
2,450,9.90417028192186,1,0.0,1.0,1,0,0,1,0,0,0,0,0,1,0
1,550,9.811143670419876,1,0.0,3.0,0,1,1,0,0,0,0,0,1,1,0
2,900,10.02603642013734,2,2.0,4.0,0,1,0,0,1,0,0,0,1,1,0
3,2200,9.956923282935682,3,2.0,4.0,1,0,0,0,0,0,0,1,0,0,0
3,3276,10.084535673621101,3,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,305,9.8050143587528,1,10.0,24.0,1,0,0,0,0,0,1,0,1,0,0
2,1200,9.970631289762181,1,1.0,5.0,1,0,0,0,0,0,0,0,0,0,0
2,927,9.780200476535539,2,3.0,5.0,0,1,0,0,1,0,0,1,0,1,0
2,900,9.764637966488909,2,1.0,2.0,1,0,1,0,0,0,0,1,0,1,0
1,600,9.743179436129822,2,2.0,4.0,0,1,0,1,0,0,0,1,0,1,0
2,1050,9.880449569681938,2,1.0,1.0,1,0,0,0,0,1,0,0,1,1,0
2,1200,9.777270991769056,1,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0
1,700,9.851418003682703,1,1.0,5.0,0,1,0,1,0,0,0,1,0,1,0
2,1100,9.775850646042187,2,0.0,3.0,0,1,0,0,1,0,0,0,1,1,0
3,2000,10.08113230159133,3,3.0,4.0,1,0,0,1,0,0,0,0,1,1,0
2,810,10.014408435670221,2,4.0,11.0,1,0,0,0,0,0,1,0,0,1,0
2,600,9.761240186446884,2,2.0,3.0,0,1,0,1,0,0,0,0,1,1,0
2,1200,9.671588074523719,2,2.0,5.0,0,1,0,0,1,0,0,1,0,1,0
2,1200,10.060814310868622,2,6.0,11.0,0,1,0,0,0,0,1,0,0,1,0
3,737,9.851418003682703,3,13.0,15.0,1,0,0,0,0,0,1,1,0,0,0
3,1021,9.895194034442158,3,10.0,10.0,1,0,0,0,0,0,0,0,0,0,0
2,1500,9.662103743330647,2,1.0,2.0,1,0,0,0,1,0,0,0,1,0,0
2,990,9.703571540726594,2,0.0,1.0,0,1,0,0,1,0,0,0,1,0,0
1,600,9.74753333599368,2,2.0,2.0,0,1,0,0,1,0,0,0,1,1,0
2,898,9.728510666264418,2,7.0,14.0,0,1,1,0,0,0,0,1,0,0,1
2,600,9.732210571767421,2,4.0,7.0,0,1,0,0,1,0,0,0,1,1,0
1,300,9.63948942721803,1,1.0,3.0,1,0,0,0,0,1,0,0,1,0,0
1,900,9.813990296482501,2,1.0,3.0,1,0,0,0,0,0,0,1,0,1,0
2,720,10.026318166079133,2,8.0,20.0,1,0,0,0,0,0,1,0,0,1,0
1,600,9.566212854148315,1,2.0,4.0,0,1,0,0,0,1,0,0,0,1,0
3,1050,10.121965278112041,3,9.0,10.0,1,0,0,0,0,0,1,0,0,0,0
2,1150,9.784959597769017,2,4.0,5.0,1,0,0,0,1,0,0,0,0,1,0
3,1500,9.951105613383422,3,2.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,550,9.779173187880533,1,2.0,2.0,0,1,1,0,0,0,0,0,1,1,0
2,750,9.657363467910164,1,0.0,1.0,0,1,0,0,0,1,0,0,0,1,0
2,1000,9.777270991769056,2,1.0,3.0,0,1,0,0,0,0,0,1,0,1,0
2,950,9.805626205763536,2,2.0,8.0,0,1,0,0,1,0,0,1,0,1,0
2,756,9.784959597769017,1,0.0,3.0,1,0,0,0,0,1,0,1,0,1,0
1,550,9.890462467837805,2,4.0,15.0,0,1,0,0,0,0,1,1,0,1,0
2,1050,9.7339408550611,2,1.0,2.0,0,1,1,0,0,0,0,1,0,1,0
1,500,9.618405240489187,1,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0
1,400,9.681195081315636,1,2.0,3.0,0,1,0,0,1,0,0,0,1,1,0
2,700,9.713943059644924,1,1.0,2.0,1,0,0,0,0,0,0,1,0,0,1
2,777,9.877777231866672,2,4.0,8.0,1,0,0,0,0,0,0,1,0,0,1
2,1000,9.8050143587528,2,1.0,4.0,1,0,0,1,0,0,0,1,0,0,0
2,800,9.635511948329132,2,0.0,1.0,1,0,1,0,0,0,0,1,0,1,0
2,750,9.847385117111953,2,2.0,2.0,0,1,1,0,0,0,0,0,1,1,0
3,1400,10.084535673621101,3,10.0,32.0,0,1,0,0,0,0,1,0,1,1,0
3,2000,10.02338486901019,2,1.0,5.0,1,0,0,0,0,0,0,0,0,0,0
2,800,9.68338664747275,2,1.0,3.0,0,1,0,0,0,0,0,0,0,1,0
2,1135,9.809138695081852,2,3.0,5.0,0,1,0,0,1,0,0,1,0,1,0
2,800,9.734253548816389,2,5.0,6.0,0,1,1,0,0,0,0,1,0,1,0
1,600,9.566212854148315,1,2.0,5.0,0,1,0,0,0,1,0,0,1,1,0
3,1270,9.717280326989236,2,1.0,2.0,0,1,1,0,0,0,0,1,0,0,0
3,1286,10.036422253769135,3,8.0,16.0,1,0,0,0,0,0,0,1,0,0,0
1,500,9.65549550456217,1,0.0,3.0,1,0,0,0,0,1,0,1,0,1,0
2,770,9.88087808939231,2,8.0,32.0,0,1,0,0,0,0,0,0,0,1,0
3,1500,9.828162225901062,3,4.0,4.0,1,0,0,0,0,0,0,1,0,1,0
1,300,9.681571913881358,1,10.0,31.0,0,1,0,0,1,0,0,0,0,1,0
1,400,9.697179071038255,1,1.0,2.0,0,1,0,1,0,0,0,0,1,1,0
